combined_info
"Product Name: FAUSTO Women Black Sneakers. Product Brand: FAUSTO. Gender: Women. Price (INR): 629. Number of Images: 5. Description: A pair of round-toe black & white sneakers, has regular styling, lace-up detailCanvas upperCushioned footbedTextured and patterned outsole. Primary Color:  Black"
Product Name: Archies Love Gifts Pink & Black Printed Ceramic Coffee Mug. Product Brand: Archies. Gender: Unisex. Price (INR): 699. Number of Images: 3. Description: Type: MugPattern: PrintedFinish: MatteMaterial: Ceramic. Primary Color:  Black
"Product Name: Mast & Harbour Women Navy Blue Solid Front Open Sweater. Product Brand: Mast & Harbour. Gender: Women. Price (INR): 569. Number of Images: 5. Description: Navy Blue solid front open sweater, collarless, long sleeves, and ribbed hem. Primary Color: Blue"
"Product Name: Flying Machine Men Black & White Slim Fit Printed Casual Shirt. Product Brand: Flying Machine. Gender: Men. Price (INR): 719. Number of Images: 5. Description: Black and white printed casual shirt, has a spread collar, long sleeves, button placket, curved hem. Primary Color:  Black"
"Product Name: W Women Pink & White Printed Straight Kurta. Product Brand: W. Gender: Women. Price (INR): 849. Number of Images: 5. Description: Pink and White printed straight kurta, has a round neck, three-quarter sleeves, straight hem, and side slits. Primary Color:  White"
"Product Name: Indian Terrain Boys Red Printed Polo Collar T-shirt. Product Brand: Indian Terrain. Gender: Boys. Price (INR): 584. Number of Images: 6. Description: Red printed T-shirt, has a polo collar, and long sleeves. Primary Color:  Red"
"Product Name: Moda Rapido Navy & White Striped T-shirt. Product Brand: Moda Rapido. Gender: Men. Price (INR): 999. Number of Images: 5. Description: Navy blue and white striped T-shirt, has a round neck, long sleeves . Primary Color:  White"
"Product Name: Indian Terrain Boys Brown Solid Windcheater Biker PU Jacket. Product Brand: Indian Terrain. Gender: Boys. Price (INR): 1319. Number of Images: 4. Description: Brown solid jacket, has a stand collar, 4 pockets, zip closure, long sleeves, straight hem, and polyester lining. Primary Color:  Brown"
Product Name: KARATCART Peach-Coloured & Off-White Gold-Plated Stone-Studded Crescent Shaped Chandbalis. Product Brand: KARATCART. Gender: Women. Price (INR): 486. Number of Images: 4. Description: Peach-coloured and off-white gold-plated stone-studded crescent shaped chandbalis with beaded detailSecured with a post and back closure. Primary Color:  Red
"Product Name: BuckleUp Women Peach-Coloured Solid Ballerinas. Product Brand: BuckleUp. Gender: Women. Price (INR): 663. Number of Images: 5. Description: A pair of peach-coloured round-toe flats, has regular styling, slip-on detailSynthetic upperCushioned footbedTextured and patterned outsole. Primary Color:  Red"
Product Name: Archies White 2-Pieces Printed Ceramic Cups Set. Product Brand: Archies. Gender: Unisex. Price (INR): 1099. Number of Images: 5. Description: Content: 2 pieces cups setPattern: PrintedFinish: MatteMaterial: CeramicFeatures: Dishwasher and Microwave Safe. Primary Color:  White
"Product Name: Hancock Men Grey Slim Fit Checked Formal Trousers. Product Brand: Hancock. Gender: Men. Price (INR): 979. Number of Images: 5. Description: Grey checked mid-rise trousers, hook and bar closure, and 4 pockets. Primary Color:  Grey"
"Product Name: HEATWAVE Women Black Slip-On Sneakers. Product Brand: HEATWAVE. Gender: Women. Price (INR): 1599. Number of Images: 5. Description: A pair of round-toe black slip-on sneakers, has regular styling, slip-on detailSynthetic upperCushioned footbedTextured and patterned outsoleWarranty: 1 monthWarranty provided by brand/manufacturer. Primary Color:  Black"
"Product Name: Flying Machine Men Blue Jackson Skinny Fit Low-Rise Clean Look Stretchable Jeans. Product Brand: Flying Machine. Gender: Men. Price (INR): 879. Number of Images: 7. Description: Blue light wash 5-pocket low-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops. Primary Color: Blue"
Product Name: Archies Love Gifts White & Red Printed Ceramic Mug. Product Brand: Archies. Gender: Unisex. Price (INR): 699. Number of Images: 3. Description: Content: 1 piece mugPattern: PrintedFinish: MatteMaterial: CeramicFeatures: Dishwasher and Microwave Safe. Primary Color:  Red
"Product Name: DressBerry Women Blue Solid Denim Jacket. Product Brand: DressBerry. Gender: Women. Price (INR): 779. Number of Images: 5. Description: Blue solid jacket, has a spread collar, 2 pockets, button closure, long sleeves, straight hem, unlined. Primary Color: Blue"
"Product Name: GIORDANO Women Black Solid Heels. Product Brand: GIORDANO. Gender: Women. Price (INR): 995. Number of Images: 5. Description: A pair of black open toe heels, has regular styling, backstrap detailSynthetic upperCushioned footbedTextured and patterned outsole, has a slim heelWarranty: 1 yearWarranty provided by brand/manufacturer. Primary Color:  Black"
Product Name: ADORN by Nikita Ladiwala Silver-Toned Circular Studs. Product Brand: ADORN by Nikita Ladiwala. Gender: Women. Price (INR): 2560. Number of Images: 3. Description: Silver-Toned Circular Earrings and has artificial beads Secured with a post and back. Primary Color:  Silver
"Product Name: GAP Men's Grey Melange Logo Fleece Hoodie. Product Brand: GAP. Gender: Men. Price (INR): 1249. Number of Images: 5. Description: Soft fleece knitLong sleeves, ribbing at cuffs and hemGraphic logo at chestKangaroo pockets. Primary Color:  Grey"
Product Name: OBSESSIONS Transparent & Black Acrylic Soap Dispenser. Product Brand: OBSESSIONS. Gender: Unisex. Price (INR): 607. Number of Images: 3. Description: Set content: 1 Soap Dispenser Colour:  Transparent & BlackMaterial: Acrylic Pattern: Printed Mounting Type: None Feature: Stand. Primary Color:  Black
Product Name: Qraa Men Pack Of 2 Himalayan Activated Charcoal Purifying Face Wash 200gm. Product Brand: Qraa Men. Gender: Men. Price (INR): 432. Number of Images: 1. Description: What it is ?Qraa Men Pack Of 2 Himalayan Activated Charcoal Purifying Face Wash 200gmWhat it does?Enriched with tea tree oilLeaves the skin feeling cleanRemoves impurities and dirt effectivelyEnriched with bamboo charcoal from the Himalayan foothills. Primary Color:  Charcoal
Product Name: Archies Love Gifts Red & Off-White Printed Coffee Mug. Product Brand: Archies. Gender: Unisex. Price (INR): 699. Number of Images: 3. Description: Pattern: PrintedFinish: MatteMaterial: Ceramic. Primary Color:  Red
"Product Name: Truffle Collection Women Gold-Toned Solid Open Toe Flats. Product Brand: Truffle Collection. Gender: Women. Price (INR): 749. Number of Images: 5. Description: A pair of gold-toned open-toed flats, has mid-top styling, ankle loop detailSynthetic upperCushioned footbedTextured and patterned outsole. Primary Color:  Gold"
"Product Name: Karmic Vision Women Black Solid Bardot Top. Product Brand: Karmic Vision. Gender: Women. Price (INR): 735. Number of Images: 5. Description: Black solid woven bardot top with layered detail, has shoulder straps, and long sleeves. Primary Color:  Black"
"Product Name: Indian Terrain Boys White Printed Round Neck T-shirt. Product Brand: Indian Terrain. Gender: Boys. Price (INR): 539. Number of Images: 5. Description: White and Black printed T-shirt, has a round neck, and long sleeves. Primary Color:  White"
"Product Name: BownBee Boys Yellow & Pink Solid Kurta with Dhoti Pants. Product Brand: BownBee. Gender: Boys. Price (INR): 799. Number of Images: 5. Description: Yellow and pink solid kurta with dhoti pantsYellow solid straight knee length kurta with embroidered detail, has a mandarin collar, long sleeves, button closures, straight hem, side slitsPink and yellow solid dhoti pants, has elasticated waistband, slip-on closure. Primary Color:  Yellow"
"Product Name: Indian Terrain Boys Grey Melange Printed Sweatshirt. Product Brand: Indian Terrain. Gender: Boys. Price (INR): 719. Number of Images: 4. Description: Grey Melange printed sweatshirt, has a Mock collar, applique detail, two pockets, long sleeves, zip closure, straight hem. Primary Color:  Grey"
"Product Name: Baggit Grey Solid Sling Bag. Product Brand: Baggit. Gender: Women. Price (INR): 725. Number of Images: 6. Description: Grey solid sling bag, has a zip closure1 main compartment, 1 inner pocketTablet sleeve: NoWarranty: 6 monthsWarranty provided by brand/manufacturer. Primary Color:  Grey"
"Product Name: Hancock Men Blue Slim Fit Solid Formal Shirt. Product Brand: Hancock. Gender: Men. Price (INR): 569. Number of Images: 5. Description: Blue solid formal shirt, has a button-down collar, long sleeves, button placket, straight hem, and 1 patch pocket. Primary Color: Blue"
"Product Name: Lavie Women Red Snakeskin-Textured T-Strap Flats. Product Brand: Lavie. Gender: Women. Price (INR): 799. Number of Images: 7. Description: A pair of red snakeksin textured open-toed flats, has regular styling, no backstrap detailSynthetic upper with braided detailCushioned footbedTextured and patterned outsoleWarranty: 1 monthWarranty provided by brand/manufacturer. Primary Color:  Red"
Product Name: Archies Love Gifts White Printed Ceramic Mug. Product Brand: Archies. Gender: Unisex. Price (INR): 699. Number of Images: 3. Description: Set Content: 1 MugPattern: PrintedFinish: MatteMaterial: CeramicFeatures: Dishwasher and Microwave Safe. Primary Color:  White
Product Name: HRX by Hrithik Roshan Men Black Solid Slim Fit Training Joggers. Product Brand: HRX by Hrithik Roshan. Gender: Men. Price (INR): 1299. Number of Images: 6. Description: The HRX Men's Training Track Pants are practical and designed to enhance your performance. Their reflective details keep you visible while you workout after work while the Anti Microbial technology makes body odor a worry of the pastFeaturesAnti-Microbial technology keeps odor-causing microbes awayCuff detailing at the bottom keeps tracks from riding upCut and Sew constructionPlacement printReflective detailsLength: Full LengthColour: Jet BlackFit: Slim FitMaterial and CareKnit Track PantsFabric: Cotton Polyester BlendMachine Wash. Primary Color:  Black
"Product Name: Indian Terrain Boys Green Printed Round Neck T-shirt. Product Brand: Indian Terrain. Gender: Boys. Price (INR): 449. Number of Images: 4. Description: Green printed T-shirt, has a round neck, and short sleeves. Primary Color:  Green"
"Product Name: DressBerry Women Blue Solid Denim Jacket. Product Brand: DressBerry. Gender: Women. Price (INR): 839. Number of Images: 5. Description: Blue solid denim jacket with tasselled detail, has a spread collar, 2 pockets, button closure, long sleeves, straight hem, and unlined. Primary Color: Blue"
"Product Name: Flying Machine Men Red & Off-White Slim Fit Checked Casual Shirt. Product Brand: Flying Machine. Gender: Men. Price (INR): 759. Number of Images: 5. Description: Red, off-white and navy blue checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket. Primary Color:  Red"
"Product Name: DressBerry Women Black Solid Heels. Product Brand: DressBerry. Gender: Women. Price (INR): 1649. Number of Images: 4. Description: A pair of black open toe heels, has regular styling, backstrap detailSynthetic upperCushioned footbedTextured and patterned outsole, has a slim heelWarranty: 1 monthWarranty provided by brand/manufacturer. Primary Color:  Black"
"Product Name: Karmic Vision Women Red Solid Cold-Shoulder Top. Product Brand: Karmic Vision. Gender: Women. Price (INR): 549. Number of Images: 5. Description: Red solid woven regular cold-sholulder top with gathered detail, has a round neck, and short sleeves. Primary Color:  Red"
"Product Name: Force NXT Men Blue Printed Lounge Pants MNAL-591. Product Brand: Force NXT. Gender: Men. Price (INR): 659. Number of Images: 5. Description: Blue printed lounge pants, has a drawstring closure, 2 pockets. Primary Color: Blue"
"Product Name: Lavie Women Black & Pink Floral Print Block Heels. Product Brand: Lavie. Gender: Women. Price (INR): 1999. Number of Images: 7. Description: A pair of black, pink, and purple open toe floral print block heels, has mid-top styling, ankle loop with buckle detailSynthetic upperCushioned footbedTextured and patterned outsole, has a block heelWarranty: 1 monthWarranty provided by brand/manufacturer. Primary Color:  Black"
"Product Name: Lavie Women Grey & Blue Studded Open Toe Flats. Product Brand: Lavie. Gender: Women. Price (INR): 1239. Number of Images: 7. Description: A pair of grey and blue studded open-toed flats, has regular styling, buckle detailSynthetic upper with fringed detailCushioned footbedTextured and patterned outsoleWarranty: 1 monthWarranty provided by brand/manufacturer. Primary Color: Blue"
"Product Name: Flying Machine Men Blue Micheal Slim Tapered Fit Mid-Rise Clean Look Stretchable Jeans. Product Brand: Flying Machine. Gender: Men. Price (INR): 1034. Number of Images: 7. Description: Blue dark wash 5-pocket mid-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops. Primary Color: Blue"
"Product Name: HERE&NOW Men Blue Slim Tapered Fit Mid-Rise Mildly Distressed Stretchable Jeans. Product Brand: HERE&NOW. Gender: Men. Price (INR): 2299. Number of Images: 7. Description: Blue dark wash 5-pocket mid-rise jeans, mildly distressed, light fade, has a button and zip closure, and waistband with belt loops. Primary Color: Blue"
"Product Name: Karmic Vision Women Blue Solid Maxi Dress. Product Brand: Karmic Vision. Gender: Women. Price (INR): 1301. Number of Images: 5. Description: Blue solid woven maxi dress with gathered and embellished detail, has a mandarin collar, sleeveless, button closure, an attached lining, and flared hem. Primary Color: Blue"
"Product Name: Flying Machine Men Blue Skinny Jackson Fit Low-Rise Clean Look Stretchable Jeans. Product Brand: Flying Machine. Gender: Men. Price (INR): 919. Number of Images: 7. Description: Blue medium wash 5-pocket low-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops. Primary Color: Blue"
"Product Name: Flying Machine Men Blue Jackson Skinny Fit Low-Rise Clean Look Stretchable Jeans. Product Brand: Flying Machine. Gender: Men. Price (INR): 879. Number of Images: 7. Description: Blue dark wash 5-pocket low-rise jeans, clean look, heavy fade, has a button and zip closure, and waistband with belt loops. Primary Color: Blue"
"Product Name: Alena Women Black Floral Embroidered Straight Kurta. Product Brand: Alena. Gender: Women. Price (INR): 728. Number of Images: 4. Description: Black embroidered straight kurta, has a mandarin collar, three-quarter roll-up sleeves, straight hem, and side slits. Primary Color:  Red"
"Product Name: URBANE Women Beige Sneakers. Product Brand: URBANE. Gender: Women. Price (INR): 2519. Number of Images: 5. Description: A pair of round-toe beige sneakers, has regular styling, lace-up detailMesh upperCushioned footbedTextured and patterned outsoleWarranty: 1 monthWarranty provided by brand/manufacturer. Primary Color:  Beige"
"Product Name: Indian Terrain Boys Blue Printed Round Neck T-shirt. Product Brand: Indian Terrain. Gender: Boys. Price (INR): 359. Number of Images: 4. Description: Blue printed T-shirt, has a round neck, and long sleeves. Primary Color: Blue"
"Product Name: Indian Terrain Boys Multicoloured Striped Polo Collar T-shirt. Product Brand: Indian Terrain. Gender: Boys. Price (INR): 519. Number of Images: 4. Description: Multicoloured striped T-shirt, has a polo collar, and short sleeves. Primary Color:  Red"
"Product Name: Puma Men Navy Blue Textile Running Non-Marking Shoes. Product Brand: Puma. Gender: Men. Price (INR): 1799. Number of Images: 5. Description: A pair of navy blue running shoes, has regular Styling, lace-ups detail  Textile upper  Cushioned footbed  Textured and patterned outsole  Warranty: 3 months. Primary Color: Blue"
"Product Name: Priyaasi Magenta & Green Gold-Plated Peacock Shaped Drop Earrings. Product Brand: Priyaasi. Gender: Women. Price (INR): 471. Number of Images: 4. Description: Magenta and green Peacock shaped drop earrings, gold-plated, and has kundan stones and beaded detailSecured with a post and back closure. Primary Color:  Green"
"Product Name: Canary London Men Grey Checked Slim-Fit Single-Breasted Blazer. Product Brand: Canary London. Gender: Men. Price (INR): 2699. Number of Images: 5. Description: Grey checked casual blazer, has a notched lapel collar, single-breasted with double button closures, long sleeves, three pockets, and a double vented hem on the back. Primary Color:  Grey"
"Product Name: FAUSTO Women Black Slip-On Sneakers. Product Brand: FAUSTO. Gender: Women. Price (INR): 719. Number of Images: 5. Description: A pair of round-toe black slip-on sneakers, has regular styling, slip-on detailCanvas upperCushioned footbedTextured and patterned outsole. Primary Color:  Black"
"Product Name: RARE Women Peach-Coloured Printed Top. Product Brand: RARE. Gender: Women. Price (INR): 591. Number of Images: 5. Description: Peach-Coloured printed woven regular top, has a choker neck, long cold shoulder sleeves, and button closure. Primary Color:  Red"
"Product Name: FAUSTO Women Pink Sneakers. Product Brand: FAUSTO. Gender: Women. Price (INR): 629. Number of Images: 5. Description: A pair of round-toe pink sneakers, has regular styling, lace-up detailSynthetic Leather upperCushioned footbedTextured and patterned outsole. Primary Color:  Pink"
"Product Name: Indian Terrain Boys Blue Printed Polo Collar T-shirt. Product Brand: Indian Terrain. Gender: Boys. Price (INR): 629. Number of Images: 5. Description: Blue printed T-shirt, has a polo collar, and short sleeves. Primary Color: Blue"
"Product Name: Indian Terrain Boys Turquoise Blue Printed Round Neck T-shirt. Product Brand: Indian Terrain. Gender: Boys. Price (INR): 314. Number of Images: 4. Description: Turquoise Blue printed T-shirt, has a round neck, and short sleeves. Primary Color: Blue"
"Product Name: Karmic Vision Women Red & White Colourblocked One-Shoulder A-Line Dress. Product Brand: Karmic Vision. Gender: Women. Price (INR): 701. Number of Images: 5. Description: Red and white colourblocked woven A-line dress, has one shoulder styling, sleeveless, concealed zip closure, straight hem. Primary Color:  Red"
"Product Name: Crocs Women Brown Solid Open Toe Flats. Product Brand: Crocs. Gender: Women. Price (INR): 1995. Number of Images: 5. Description: A pair of brown open-toed flats, has regular styling, slip-on detailSynthetic upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by Brand/Manufacturer. Primary Color:  Brown"
Product Name: Bodycare Assorted Solid Pack of 3 Non-Wired Non Padded Everyday Bra E1517S-3PCS. Product Brand: Bodycare. Gender: Women. Price (INR): 675. Number of Images: 4. Description: Pack of 3 Assorted solid full-coverage Everyday braNon Padded and Non-Wired seamless cupsRegular straps and back closureBack style: RegularFeature: All Day ComfortDisclaimer: The final product delivered might vary in colour and prints from the display here.. Primary Color:  Red
"Product Name: Indian Terrain Boys Black Printed Round Neck T-shirt. Product Brand: Indian Terrain. Gender: Boys. Price (INR): 404. Number of Images: 4. Description: Black printed T-shirt, has a round neck, and short sleeves. Primary Color:  Black"
"Product Name: Levis x Stranger Things Men Black Self Design Sweatshirt. Product Brand: Levis. Gender: Men. Price (INR): 2639. Number of Images: 5. Description: Black self design Sweatshirt, has a round neck, long sleeves, straight hem. Primary Color:  Black"
"Product Name: Flying Machine Men Blue Jackson Skinny Fit Low-Rise Clean Look Stretchable Jeans. Product Brand: Flying Machine. Gender: Men. Price (INR): 1099. Number of Images: 7. Description: Blue dark wash 5-pocket low-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops. Primary Color: Blue"
"Product Name: Lavie Women Beige Solid Wedges with Metallic Detail. Product Brand: Lavie. Gender: Women. Price (INR): 1224. Number of Images: 7. Description: A pair of beige open toe wedges with metallic detail, has regular styling, backstrap with buckle detailSynthetic upperCushioned footbedTextured and patterned outsole, has a wedge heelWarranty: 1 monthWarranty provided by brand/manufacturer. Primary Color:  Beige"
"Product Name: Mast & Harbour Women Pink & White Striped Maxi Dress. Product Brand: Mast & Harbour. Gender: Women. Price (INR): 1299. Number of Images: 4. Description: Pink and White striped knitted maxi dress, has a round neck, short sleeves, and straight hem. Primary Color:  White"
"Product Name: Indian Terrain Boys Navy Blue Printed Polo Collar T-shirt. Product Brand: Indian Terrain. Gender: Boys. Price (INR): 519. Number of Images: 4. Description: Navy Blue printed T-shirt, has a polo collar, short sleeves and button closure. Primary Color: Blue"
Product Name: Archies Love Gifts White & Black Ceramic Coffee Mug. Product Brand: Archies. Gender: Unisex. Price (INR): 699. Number of Images: 3. Description: Content: Singe Ceramic mugPattern: PrintedFinish: MatteMaterial: Ceramic. Primary Color:  Black
"Product Name: Metro Women Blue Solid Ballerinas. Product Brand: Metro. Gender: Women. Price (INR): 903. Number of Images: 5. Description: A pair of blue & pink pointed toe flats, has regular styling, slip-on detailSynthetic upperCushioned footbedTextured and patterned outsoleWarranty: 1 monthWarranty provided by brand/manufacturer. Primary Color: Blue"
"Product Name: Indian Terrain Boys Blue Solid Polo Collar T-shirt. Product Brand: Indian Terrain. Gender: Boys. Price (INR): 629. Number of Images: 4. Description: Blue solid T-shirt, has a polo collar, short sleeves and button closure. Primary Color: Blue"
Product Name: Priyaasi Women Set of 2 Oxidised German Silver Anklets with Silver Plating. Product Brand: Priyaasi. Gender: Women. Price (INR): 393. Number of Images: 7. Description: Set of two oxidised German silver beaded anklets with silver-platingEach secured with S-hook closure. Primary Color:  Silver
"Product Name: Lavie Women Black & Brown Solid Flatforms. Product Brand: Lavie. Gender: Women. Price (INR): 1224. Number of Images: 7. Description: A pair of black and brown open toe flatforms, has regular styling, backstrap with buckle detailSynthetic upperCushioned footbedTextured and patterned outsole, has a flatform heelWarranty: 1 monthWarranty provided by brand/manufacturer. Primary Color:  Black"
"Product Name: Indian Terrain Boys Green & Navy Colourblocked Polo Collar T-shirt. Product Brand: Indian Terrain. Gender: Boys. Price (INR): 629. Number of Images: 3. Description: Green and navy colourblocked T-shirt with embroidered detail, has a polo collar, and long sleeves. Primary Color:  Green"
"Product Name: Karmic Vision Women Black Solid Shift Dress. Product Brand: Karmic Vision. Gender: Women. Price (INR): 959. Number of Images: 5. Description: Black solid woven shift dress with lace inserts, has a boat neck, three-quarter sleeves, concealed zip closure, and straight hem. Primary Color:  Black"
Product Name: ADORN by Nikita Ladiwala Women Sterling Silver Handcrafted Contemporary Drop Earrings. Product Brand: ADORN by Nikita Ladiwala. Gender: Women. Price (INR): 2880. Number of Images: 3. Description: Silver-Toned Contemporary Earrings Secured with a post and back. Primary Color:  Silver
"Product Name: Jack & Jones Men Blue Solid Sweater. Product Brand: Jack & Jones. Gender: Men. Price (INR): 748. Number of Images: 6. Description: Blue solid knitted sweater, has a round neck, long sleeves. Primary Color: Blue"
"Product Name: Calvin Klein Unisex Red Solid Medium Trolley Bag. Product Brand: Calvin Klein. Gender: Unisex. Price (INR): 9720. Number of Images: 6. Description: Red solid medium trolley bag secured with zip closureOne handle on the top and one on the side,mounted 360-degree wheelsOne main zip compartment with a zip lining, has a zip pocket on the flapWarranty: 3 yearsWarranty provided by the brand owner/manufacturer. Primary Color:  Red"
Product Name: fancy mart Green & Brown Artificial  Bamboo Grass Plant With Pot. Product Brand: fancy mart. Gender: Unisex. Price (INR): 610. Number of Images: 3. Description: Set content: One bamboo grass artificial plant with potPlant colour: GreenPot Colour: Brown Flower Material: PlasticPot Material: Wood. Primary Color:  Green
"Product Name: ADORENITE Women Navy Blue Satin Solid Night Suit PJ026. Product Brand: ADORENITE. Gender: Women. Price (INR): 1099. Number of Images: 5. Description: Navy blue night suit consists of shirt and pyjamasNavy blue solid shirt, has a shirt collar, long sleevesA pair of navy blue solid pyjamas, has slip-on closure. Primary Color: Blue"
"Product Name: Adorenite Navy Blue Robe with Embroidered Detail RO004. Product Brand: ADORENITE. Gender: Women. Price (INR): 999. Number of Images: 5. Description: Navy blue solid robe, has an open front, long sleeves, a tie-up detail along the waist with embriodered detail. Primary Color: Blue"
"Product Name: Karmic Vision Women Brown Solid Off-Shoulder A-Line Dress. Product Brand: Karmic Vision. Gender: Women. Price (INR): 739. Number of Images: 5. Description: Brown solid knitted A-line dress with ruffled detail, has an off-shoulder neck, short bell sleeves, flounce hem. Primary Color:  Brown"
"Product Name: Jack & Jones Red & Navy Checked Casual Shirt. Product Brand: Jack & Jones. Gender: Men. Price (INR): 2495. Number of Images: 6. Description: Red and navy blue checked casual shirt, has a spread collar, a full button placket, long sleeves, two patch pockets, a curved hemline. Primary Color:  Red"
"Product Name: Flying Machine Men Rust Orange & Brown Striped Round Neck T-shirt. Product Brand: Flying Machine. Gender: Men. Price (INR): 549. Number of Images: 5. Description: Rust orange and brown striped T-shirt, has a round neck, and short sleeves. Primary Color:  Brown"
"Product Name: BuckleUp Women Pink Solid Sandals. Product Brand: BuckleUp. Gender: Women. Price (INR): 1223. Number of Images: 5. Description: A pair of pink open toe sandals, has regular styling, open back detailSynthetic upperCushioned footbedTextured and patterned outsole, has a block heelWarranty: 1 monthWarranty provided by brand/manufacturer. Primary Color:  Pink"
"Product Name: Karmic Vision Women Yellow Solid Top. Product Brand: Karmic Vision. Gender: Women. Price (INR): 704. Number of Images: 5. Description: Yellow solid woven regular top with contrast taping , has a round neck, and three-quarter sleeves. Primary Color:  Yellow"
"Product Name: Latin Quarters Women Peach-Coloured Checked Shirt Style Top. Product Brand: Latin Quarters. Gender: Women. Price (INR): 491. Number of Images: 5. Description: Peach-Coloured and Grey checked woven shirt style  top, has a shirt collar, and three-quarter sleeves. Primary Color:  Red"
"Product Name: Flying Machine Men Blue Jackson Skinny Fit Low-Rise Clean Look Stretchable Jeans. Product Brand: Flying Machine. Gender: Men. Price (INR): 919. Number of Images: 7. Description: Blue medium wash 5-pocket low-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops. Primary Color: Blue"
Product Name: Archies Love Gifts White Printed Ceramic Cup. Product Brand: Archies. Gender: Unisex. Price (INR): 699. Number of Images: 3. Description: Pattern: PrintedFinish: MatteMaterial: Ceramic. Primary Color:  White
"Product Name: Indian Terrain Boys Yellow Printed Round Neck T-shirt. Product Brand: Indian Terrain. Gender: Boys. Price (INR): 404. Number of Images: 6. Description: Yellow Printed T-shirt, has a round neck, and long sleeves. Primary Color:  Yellow"
"Product Name: FAUSTO Men Black Sneakers. Product Brand: FAUSTO. Gender: Men. Price (INR): 629. Number of Images: 6. Description: A pair of round-toe black sneakers, has regular styling, lace-up detailSynthetic Leather upperCushioned footbedTextured and patterned outsole. Primary Color:  Black"
"Product Name: Hancock Men Brown Slim Fit Checked Formal Trousers. Product Brand: Hancock. Gender: Men. Price (INR): 979. Number of Images: 5. Description: Brown checked mid-rise trousers, hook and bar closure, and 4 pockets. Primary Color:  Brown"
"Product Name: Hypernation Men Blue & Grey Striped Straight Kurta. Product Brand: Hypernation. Gender: Men. Price (INR): 699. Number of Images: 5. Description: Blue and Grey striped straight kurta, has a mandarin collar, long sleeves, curved hem, and multiple slits. Primary Color: Blue"
"Product Name: Calvin Klein Men Black Textured Leather Two Fold Wallet. Product Brand: Calvin Klein. Gender: Men. Price (INR): 4274. Number of Images: 5. Description: Black textured two fold wallet2 main compartments 8 card holders, 2 slip pockets. Primary Color:  Red"
"Product Name: HIGHLANDER Men Yellow Striped Polo Collar T-shirt. Product Brand: HIGHLANDER. Gender: Men. Price (INR): 699. Number of Images: 5. Description: Yellow and Navy Blue striped T-shirt, has a polo collar, and short sleeves. Primary Color:  Yellow"
"Product Name: Calvin Klein Unisex Black Textured Medium Trolley Bag. Product Brand: Calvin Klein. Gender: Unisex. Price (INR): 15540. Number of Images: 7. Description: Black textured medium trolley bag secured with zip closureOne handle on the top and one on the side,mounted 360-degree wheelsOne main zip compartment with a zip lining, has a zip pocket on the flapWarranty: 3 yearsWarranty provided by the brand owner/manufacturer. Primary Color:  Red"
"Product Name: Lavie Women Black & Red Woven Design T-Strap Flats. Product Brand: Lavie. Gender: Women. Price (INR): 724. Number of Images: 7. Description: A pair of black, red, and mint green open-toed flats, has regular styling, buckle detailSynthetic woven design upperCushioned footbedTextured and patterned outsoleWarranty: 1 monthWarranty provided by brand/manufacturer. Primary Color:  Red"
Product Name: Archies Love Gifts Multicolured Printed Ceramic Coffee Mug. Product Brand: Archies. Gender: Unisex. Price (INR): 699. Number of Images: 3. Description: Type: MugPattern: PrintedFinish: MatteMaterial: Ceramic. Primary Color:  Red
Product Name: Archies Love Gifts White & Black Printed Ceramic Coffee Mug. Product Brand: Archies. Gender: Unisex. Price (INR): 699. Number of Images: 3. Description: Content: Singe Ceramic mugPattern: PrintedFinish: MatteMaterial: Ceramic. Primary Color:  Black
"Product Name: Pantaloons Junior Girls Coral & Peach-Coloured Fit and Flare Dress. Product Brand: Pantaloons Junior. Gender: Girls. Price (INR): 519. Number of Images: 4. Description: Coral and Peach-coloured colourblocked woven fit and flare dress, has a round neck, sleeveless, button closure, and flared hem. Primary Color:  Red"
"Product Name: HRX by Hrithik Roshan Women Black Solid Rapid Dry Seamless Yoga Tights. Product Brand: HRX by Hrithik Roshan. Gender: Women. Price (INR): 1699. Number of Images: 5. Description: The HRX Women's Yoga Tights are designed to stay in place no matter what asana you're in. Constructed with stretchable, lightweight fabric and seamless technology, you'll never have to worry about your skin chafing while you workout.FeaturesSeamless construction prevent chafing. Stretchable jacquard fabric allows easy 360 degree movement.Engineered with Rapid Dry technologyColour: Jet Black MelangeFit: Regular FitKnit Tights. Primary Color:  Black"
"Product Name: Blissta Women Charcoal Grey  & Blue Printed A-Line Kurta. Product Brand: Blissta. Gender: Women. Price (INR): 985. Number of Images: 4. Description: Charcoal grey and Blue printed A-line kurta, has a mandarin collar, short sleeves, 2 pockets and straight hem. Primary Color: Blue"
